form_id	submission_id	Consent_Form_fr	Q01_Think_Brain_Frequency_fr	Q02_DietInfl_fr	Q02_DietInfl_fr_dummy	Q02_EducationInl_fr	Q02_EducationInl_fr_dummy	Q02_GeneticsInfl_fr	Q02_GeneticsInfl_fr_dummy	Q02_IncomeInfl_fr	Q02_IncomeInfl_fr_dummy	Q02_LifeGoalsInfl_fr	Q02_LifeGoalsInfl_fr_dummy	Q02_PhyEnvironmentInfl_fr	Q02_PhyEnvironmentInfl_fr_dummy	Q02_PhyHealthInfl_fr	Q02_PhyHealthInfl_fr_dummy	Q02_ProfessionInfl_fr	Q02_ProfessionInfl_fr_dummy	Q02_SleepHabitsInfl_fr	Q02_SleepHabitsInfl_fr_dummy	Q02_SocEnvironmentInfl_fr	Q02_SocEnvironmentInfl_fr_dummy	Q02_SubstanceInflfr	Q02_SubstanceInflfr_dummy	Q03_Adolescence_fr	Q03_Adolescence_fr_dummy	Q03_Child_fr	Q03_Child_fr_dummy	Q03_MiddleAge_fr	Q03_MiddleAge_fr_dummy	Q03_OlderAge_fr	Q03_OlderAge_fr_dummy	Q03_Womb_fr	Q03_Womb_fr_dummy	Q03_YoungAdult_fr	Q03_YoungAdult_fr_dummy	Q04_Brain_Disease_fr	Q05_AlcoholGen_fr	Q05_AlcoholGen_fr_dummy	Q05_ExcerciseGen_fr	Q05_ExcerciseGen_fr_dummy	Q05_HealthyDietGen_fr	Q05_HealthyDietGen_fr_dummy	Q05_IntellectGen_fr	Q05_IntellectGen_fr_dummy	Q05_ProtectionGen_fr	Q05_ProtectionGen_fr_dummy	Q05_RelaxGen_fr	Q05_RelaxGen_fr_dummy	Q05_SleepGen_fr	Q05_SleepGen_fr_dummy	Q05_SmokeGen_fr	Q05_SmokeGen_fr_dummy	Q05_SocialiseGen_fr	Q05_SocialiseGen_fr_dummy	Q05_SupplementsGen_fr	Q05_SupplementsGen_fr_dummy	Q05_WorkLifeBalanceGen_fr	Q05_WorkLifeBalanceGen_fr_dummy	Q06_BrainHealthPurpose_Spec_fr	Q06_ExcercisePurp_fr	Q06_ExcercisePurp_fr_dummy	Q06_HealthyDietPurp_fr	Q06_HealthyDietPurp_fr_dummy	Q06_OtherPurp_fr	Q06_OtherPurp_fr_dummy	Q06_ProtectionPurp_fr	Q06_ProtectionPurp_fr_dummy	Q06_RelaxPurp_fr	Q06_RelaxPurp_fr_dummy	Q06_SleepPurp_fr	Q06_SleepPurp_fr_dummy	Q06_SocialisePurp_fr	Q06_SocialisePurp_fr_dummy	Q06_SupplementsPurp_fr	Q06_SupplementsPurp_fr_dummy	Q06_WorkLifeBalancePurp_fr	Q06_WorkLifeBalancePurp_fr_dummy	Q07_Test_Criteria_fr	Q07_Test_Criteria_Spec_fr	Q08_Take_Test_fr	Q09a_Test_Reason_fr	Q09a_Test_Reason_Spec_fr	Q09b_Test_Nonpreventable_fr	Q09c_No_Test_fr	Q09c_OtherReason_Spec_fr	Q10_FamilyFriends_fr	Q10_FamilyFriends_fr_dummy	Q10_Library_fr	Q10_Library_fr_dummy	Q10_LifestyleChange_fr	Q10_LifestyleChange_fr_dummy	Q10_Plan_fr	Q10_Plan_fr_dummy	Q10_ProfessHelp_fr	Q10_ProfessHelp_fr_dummy	Q10_TestReactionSpec_fr	Q11_BrainStimuli_fr	Q11_BrainStimuli_fr_dummy	Q11_EatHealthy_fr	Q11_EatHealthy_fr_dummy	Q11_ExcerciseMore_fr	Q11_ExcerciseMore_fr_dummy	Q11_ImprSleepingHabits_fr	Q11_ImprSleepingHabits_fr_dummy	Q11_MoreCulture_fr	Q11_MoreCulture_fr_dummy	Q11_MoreRelax_fr	Q11_MoreRelax_fr_dummy	Q11_MoreSocial_fr	Q11_MoreSocial_fr_dummy	Q11_NoAlcohol_fr	Q11_NoAlcohol_fr_dummy	Q11_NoSmoking_fr	Q11_NoSmoking_fr_dummy	Q11_OtherChanges_fr	Q11_OtherChanges_fr_dummy	Q11_OtherChanges_Spec_fr	Q12_MotivateChange_Category	Q12_OtherChangeMotivation_Spec_fr	Q13_NoChange_Motivation_fr	Q13_SpecifyNoMotivation_Spec_fr	Q14_ChangeAssistance_fr	Q14_OtherAssistance_Spec_fr	Q15_FreetestAuth_fr	Q15_FreetestAuth_fr_dummy	Q15_InformAuth_fr	Q15_InformAuth_fr_dummy	Q15_InsAuth_fr	Q15_InsAuth_fr_dummy	Q15_RelaxAuth_fr	Q15_RelaxAuth_fr_dummy	Q15_SubsAuth_fr	Q15_SubsAuth_fr_dummy	Q15_TaxAuth_fr	Q15_TaxAuth_fr_dummy	Q16_BrainHealthSpec_fr	Q16_BrainHealthSpec_fr_dummy	Q16_GP_fr	Q16_GP_fr_dummy	Q16_HealthAuthWebsites_fr	Q16_HealthAuthWebsites_fr_dummy	Q16_Newspaper_fr	Q16_Newspaper_fr_dummy	Q16_OnlineForum_fr	Q16_OnlineForum_fr_dummy	Q16_PublicResearch_fr	Q16_PublicResearch_fr_dummy	Q16_ScientificJournals_fr	Q16_ScientificJournals_fr_dummy	Q16_SocialMedia_fr	Q16_SocialMedia_fr_dummy	Q16_TVRadio_fr	Q16_TVRadio_fr_dummy	Q17_BrainResearch_Part_fr	Q18_Age_fr	Q18_Age_fr_dummy	Q19_Residence_fr	Q19_Residence_fr_dummy	Q20_Sex_fr	Q20_Sex_fr_dummy	Q21_Education_Coded_fr	Q21_Education_Coded_fr_dummy	Q22_Relationship_Status_fr	Q22_Relationship_Status_fr_dummy	Q23_Vocation_categories_fr	Q24_Exp_HealthCare_fr	Q25_Cognitive_Health_fr	Q26_Emotional_Health_fr	Q27_Illness_fr	Q28_BrainDisease_Care_fr
118017	5134984	Consent_Yes	Occasionally	Strong	2	Moderate	3	Strong	2	Moderate	3	Strong	2	Moderate	3	Strong	2	Moderate	3	VeryStrong	1	Strong	2	Strong	2	VeryImportant	1	VeryImportant	1	Important	2	Important	2	VeryImportant	1	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Rarely	3	Rarely	3	Occasionally	2	Rarely	3	Occasionally	2	Occasionally	2	Frequently	1	Rarely	3	Rarely	3	Rarely	3	NA	Rarely	3	Rarely	3	NA	NA	Rarely	3	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Rarely	3	Accurate;Cheap;SocialSecurity	NA	Definitely	Information;LearnRisk	NA	ProbablyYes	NA	NA	Likely	2	Likely	2	Likely	2	Likely	2	DefYes	1	NA	VeryLikely	1	Likely	2	Likely	2	Unlikely	4	Likely	2	Likely	2	Likely	2	Unlikely	4	Unlikely	4	NA	NA	NA	FamilySupport;Fun;ImpactKnown	NA	Expensive;NoMotivation;StartNoFun	NA	GP;MobileApp;SupportFamily	NA	Yes	1	Yes	1	Yes	1	NA	NA	Yes	1	Unknown	3	GreatExtent	1	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	No	26-40	2	Belgium	19	Male	2	HighSchool	3	Single	1	Disabled	No	Average	Poor	Yes	No
118017	5134472	Consent_Yes	Never	VeryStrong	1	VeryStrong	1	Moderate	3	Moderate	3	Strong	2	VeryStrong	1	VeryStrong	1	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Migraine;Schizophrenia;Stroke	Never	4	Occasionally	2	Frequently	1	Frequently	1	Rarely	3	Rarely	3	Rarely	3	Frequently	1	Rarely	3	Occasionally	2	Rarely	3	NA	Occasionally	2	Frequently	1	Never	4	Never	4	Rarely	3	Rarely	3	Rarely	3	Occasionally	2	Rarely	3	Accurate;Cheap;SocialSecurity	NA	Definitely	Prepare;Respond	NA	DefYes	NA	NA	Unlikely	3	Unlikely	3	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Unlikely	4	VeryLikely	1	Unlikely	4	VeryLikely	1	VeryLikely	1	Unlikely	4	NA	ImpactKnown	NA	OtherMotivationNoChange	Parfois plus coûteux qu'un simple abonnement à une salle de sport. Manger sainement bio avec un seul salaire....	GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	No	41-60	3	Belgium	19	Male	2	HighSchool	3	Single	1	Employed	No	Average	Excellent	Yes	No
118017	5134442	Consent_Yes	Frequently	Strong	2	Weak	4	Moderate	3	Strong	2	Strong	2	VeryStrong	1	Weak	4	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	Important	2	Important	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Arthritis;Bipolar;Depression;Hypertension;Migraine	Rarely	3	Rarely	3	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Never	4	Frequently	1	Rarely	3	Occasionally	2	Frequently	1	Pratiquer la musique	Never	4	Rarely	3	Frequently	1	Never	4	Occasionally	2	Never	4	Rarely	3	Occasionally	2	Occasionally	2	Accurate;Cheap;Quick	NA	Definitely	Prepare;Respond	NA	DefYes	NA	NA	Unlikely	3	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	Likely	2	VeryLikely	1	Unlikely	4	VeryLikely	1	Likely	2	VeryLikely	1	AlreadyDo	3	VeryLikely	1	AlreadyDo	3	NA	NA	NA	ImpactKnown;WorseMemory	NA	NoInfo;NotHelp	NA	GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	Neutral	2	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	No	41-60	3	France	62	Male	2	VocationSchool	4	Divorced	4	Employed;Volunteer-work	No	BelowAverage	BelowAverage	Yes	No
118017	5134268	Consent_Yes	Occasionally	VeryStrong	1	VeryStrong	1	VeryStrong	1	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Rarely	3	Occasionally	2	Never	4	Occasionally	2	Frequently	1	Occasionally	2	NA	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Rarely	3	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Accurate;OnlineCriteria;Quick	NA	Probably	LearnRisk;Respond	NA	ProbablyYes	NA	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	Likely	2	Likely	2	Likely	2	Likely	2	Unlikely	4	Likely	2	Likely	2	Likely	2	AlreadyDo	3	NA	NA	NA	FamilySupport;ImpactKnown;PersonalAdvice	NA	NotHelp;NoTime;StartNoFun	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	No	41-60	3	Belgium	19	Female	1	SpecialSchool	2	DomesticPartner	3	Employed	No	AboveAverage	Average	Yes	No
118017	5134244	Consent_Yes	Frequently	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	Respirer a fond, se promener, créer, imaginer, lire, apprendre, espérer, rire, jouer au piano, être curieux, .......	Occasionally	2	Frequently	1	NA	NA	Frequently	1	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Accurate;Cheap	NA	Definitely	Prepare;Respond	NA	DefYes	NA	NA	DefYes	1	DefYes	1	Likely	2	DefYes	1	DefYes	1	Je pleurerais et j’aurais  Certainement peur	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	VeryLikely	1	AlreadyDo	3	VeryLikely	1	Unlikely	4	Likely	2	Unlikely	4	NA	NA	NA	ImpactKnown;WorseMemory	NA	Alone;NotHelp	NA	Checkup;GP	NA	Yes	1	Yes	1	Yes	1	No	2	No	2	No	2	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	NotatAll	3	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	No	61-70	4	Belgium	19	Female	1	GradSchool	5	Divorced	4	Pensioned	No	AboveAverage	AboveAverage	No	No
118017	5134242	Consent_Yes	Frequently	Strong	2	Moderate	3	VeryStrong	1	Strong	2	Moderate	3	Strong	2	Strong	2	Strong	2	VeryStrong	1	Strong	2	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Rarely	3	Frequently	1	Occasionally	2	Frequently	1	Rarely	3	Frequently	1	Occasionally	2	Occasionally	2	Rarely	3	Occasionally	2	NA	Rarely	3	Frequently	1	Rarely	3	Frequently	1	Rarely	3	Frequently	1	Occasionally	2	Rarely	3	Occasionally	2	Accurate;Cheap;Quick	NA	Definitely	LearnRisk;Respond	NA	DefYes	NA	NA	DefYes	1	DefYes	1	DefYes	1	Unlikely	3	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Unlikely	4	Unlikely	4	AlreadyDo	3	VeryLikely	1	Likely	2	NA	NA	NA	Affordable;FamilySupport;ImpactKnown	NA	Expensive;NoInfo;NotHelp	NA	Checkup;GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	No	26-40	2	Belgium	19	Female	1	HighSchool	3	DomesticPartner	3	Student	No	Average	AboveAverage	No	Yes
118017	5134132	Consent_Yes	Frequently	Moderate	3	Strong	2	Strong	2	Moderate	3	Moderate	3	Strong	2	Moderate	3	Strong	2	Moderate	3	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	Important	2	Important	2	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Rarely	3	Frequently	1	Frequently	1	Rarely	3	Never	4	Occasionally	2	Frequently	1	Rarely	3	Occasionally	2	Rarely	3	Apprendre des nouvelles choses sur internet	Rarely	3	Frequently	1	Frequently	1	Rarely	3	Rarely	3	Occasionally	2	Rarely	3	Occasionally	2	Rarely	3	Accurate;OnlineCriteria;SocialSecurity	NA	Definitely	OtherMotivation;Prepare	Pour pouvoir mettre de l'argent à place pour payer les traitement qui coûte trop chers	DefYes	NA	NA	Likely	2	DefYes	1	Likely	2	DefYes	1	DefYes	1	Je prépare raison l'avenir pour ma famille	Likely	2	VeryLikely	1	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	AlreadyDo	3	VeryLikely	1	NA	NA	NA	Affordable;ImpactKnown;PersonalAdvice	NA	Expensive;NoInfo;OtherMotivationNoChange	Généralement les malades on plus les moyens financiers pour changer de vie	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	No	2	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	GreatExtent	1	Neutral	2	Neutral	2	Yes	26-40	2	Belgium	19	Male	2	VocationSchool	4	DomesticPartner	3	Disabled	No	BelowAverage	BelowAverage	Yes	No
118017	5134042	Consent_Yes	Frequently	Strong	2	Moderate	3	Strong	2	Moderate	3	Moderate	3	VeryStrong	1	Strong	2	Moderate	3	VeryStrong	1	Moderate	3	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Schizophrenia;Stroke	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Occasionally	2	Rarely	3	NA	Never	4	Occasionally	2	Never	4	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Accurate;Quick;SocialSecurity	NA	Definitely	LearnRisk	NA	DefYes	NA	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	NotAtAll	5	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Unlikely	4	Likely	2	Likely	2	NotAtAll	5	NA	ImpactKnown;PersonalAdvice;WorseMemory	NA	GiveupHobby;NoTime;StartNoFun	NA	Checkup;GP;MobileApp	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	No	2	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	NotatAll	3	NotatAll	3	No	26-40	2	Belgium	19	Male	2	HighSchool	3	Unmarried	2	Employed	No	Average	Average	Yes	Yes
118017	5134007	Consent_Yes	Never	Weak	4	Strong	2	Weak	4	Moderate	3	Weak	4	VeryStrong	1	Moderate	3	Strong	2	Moderate	3	Strong	2	Moderate	3	Important	2	VeryImportant	1	Important	2	ModImportant	3	VeryImportant	1	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Schizophrenia;Stroke	Frequently	1	Occasionally	2	Rarely	3	Occasionally	2	Never	4	Occasionally	2	Frequently	1	Never	4	Occasionally	2	Rarely	3	Frequently	1	NA	Occasionally	2	Never	4	Never	4	Never	4	Occasionally	2	Frequently	1	Occasionally	2	Rarely	3	Frequently	1	Cheap;OnlineCriteria;Quick	NA	Definitely	Information;LearnRisk	NA	DefYes	NA	NA	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	NA	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	Unlikely	4	NotAtAll	5	AlreadyDo	3	NA	NA	NA	Affordable;Fun;ImpactKnown	NA	GiveupHobby;NoMotivation;NotHelp	NA	Checkup;MobileApp	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	No	41-60	3	Belgium	19	Male	2	GradSchool	5	Unmarried	2	Employed	No	AboveAverage	BelowAverage	Yes	No
118017	5133981	Consent_Yes	Frequently	Moderate	3	Strong	2	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	Important	2	Important	2	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Occasionally	2	Frequently	1	Rarely	3	Frequently	1	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Frequently	1	Rarely	3	lire	Occasionally	2	Frequently	1	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	NA	NA	Accurate;NoPain;SocialSecurity	NA	Definitely	LearnRisk;Respond	NA	DefYes	NA	NA	Likely	2	Likely	2	DefYes	1	Likely	2	DefYes	1	NA	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;PersonalAdvice;WorseMemory	NA	NotHelp	NA	Checkup;GP;GroupSupport;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	NotatAll	3	NotatAll	3	Neutral	2	NotatAll	3	NotatAll	3	No	61-70	4	Belgium	19	Male	2	HighSchool	3	DomesticPartner	3	Pensioned	No	Average	AboveAverage	Yes	No
118017	5133938	Consent_Yes	Frequently	Strong	2	Strong	2	VeryStrong	1	Moderate	3	Strong	2	Strong	2	VeryStrong	1	Strong	2	Strong	2	VeryStrong	1	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Rarely	3	Occasionally	2	Occasionally	2	Never	4	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Rarely	3	Occasionally	2	NA	Rarely	3	Occasionally	2	Never	4	Never	4	Frequently	1	Occasionally	2	Frequently	1	Rarely	3	Occasionally	2	Accurate;Cheap;Quick	NA	Definitely	Information;Prepare	NA	ProbablyYes	NA	NA	Likely	2	DefYes	1	Likely	2	Unlikely	3	Likely	2	NA	Likely	2	Likely	2	Likely	2	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	Likely	2	Unlikely	4	AlreadyDo	3	NA	Fun;PersonalAdvice;WorseMemory	NA	Expensive;NoInfo;NoTime	NA	GP;GroupSupport;MobileApp	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	No	26-40	2	Belgium	19	Male	2	VocationSchool	4	Unmarried	2	Employed	No	Excellent	Average	Yes	Yes
118017	5133823	Consent_Yes	Occasionally	Strong	2	Moderate	3	Moderate	3	Strong	2	Moderate	3	Strong	2	Moderate	3	Moderate	3	Strong	2	Strong	2	Strong	2	VeryImportant	1	VeryImportant	1	Important	2	Important	2	ModImportant	3	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Schizophrenia;Stroke	Never	4	Rarely	3	Frequently	1	Occasionally	2	Frequently	1	Rarely	3	Occasionally	2	Never	4	Occasionally	2	Rarely	3	Rarely	3	NA	Rarely	3	Frequently	1	Never	4	Occasionally	2	Rarely	3	Occasionally	2	Occasionally	2	Rarely	3	Rarely	3	Cheap;NoPain;Quick	NA	Probably	Information;LearnRisk	NA	ProbablyYes	NA	NA	Likely	2	Likely	2	Likely	2	DefYes	1	DefYes	1	NA	Likely	2	VeryLikely	1	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	VeryLikely	1	VeryLikely	1	NA	NA	NA	Affordable;Diagnose;ImpactKnown	NA	Alone;Expensive;NoMotivation	NA	Checkup;GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	No	41-60	3	Belgium	19	Female	1	HighSchool	3	Widowed	5	Disabled	No	Average	Average	Yes	Yes
118017	5133722	Consent_Yes	Frequently	Strong	2	VeryStrong	1	VeryStrong	1	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	NA	NA	Rarely	3	Frequently	1	Frequently	1	NA	NA	Rarely	3	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	NA	NA	meditation	Rarely	3	Frequently	1	Rarely	3	NA	NA	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	NA	NA	Accurate;NoPain;SocialSecurity	NA	Probably	Prepare;Respond	NA	DefNot	NA	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	DefYes	1	Je planifierais pour alléger ma prise en charge par mes enfants	AlreadyDo	3	AlreadyDo	3	Likely	2	AlreadyDo	3	Likely	2	VeryLikely	1	AlreadyDo	3	VeryLikely	1	Likely	2	NA	NA	me donner la priorité plutôt que d'aider les autres	Diagnose;ImpactKnown;PersonalAdvice	NA	Alone;NoInfo	NA	Checkup;GP;GroupSupport;SupportFamily	NA	Yes	1	Unknown	3	Yes	1	Yes	1	Yes	1	Unknown	3	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	GreatExtent	1	Neutral	2	Neutral	2	No	61-70	4	Belgium	19	Female	1	GradSchool	5	Unmarried	2	Pensioned;Volunteer-work	No	Average	Average	Yes	Yes
118017	5131829	Consent_Yes	Frequently	Strong	2	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	Strong	2	Strong	2	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	NotImportant	4	VeryImportant	1	Addiction;Alzheimer;Anxiety;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Frequently	1	Rarely	3	Occasionally	2	Occasionally	2	Rarely	3	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Rarely	3	Occasionally	2	NA	Occasionally	2	Occasionally	2	Rarely	3	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Accurate;Cheap;Quick	NA	Probably	Information;LearnRisk	NA	DefYes	NA	NA	Likely	2	Unlikely	3	DefYes	1	DefYes	1	DefYes	1	NA	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	AlreadyDo	3	Likely	2	VeryLikely	1	VeryLikely	1	NA	PersonalAdvice;WorseMemory	NA	NoMotivation;NoTime	NA	GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	No	2	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	NotatAll	3	NotatAll	3	NotatAll	3	NotatAll	3	No	41-60	3	Belgium	19	Male	2	HighSchool	3	Unmarried	2	Employed	No	Average	AboveAverage	Yes	No
