form_id	submission_id	Consent_Form	Q01_Think_Brain_Frequency	Q02_DietInfl	Q02_DietInfl_dummy	Q02_EducationInfl	Q02_EducationInfl_dummy	Q02_GeneticsInfl	Q02_GeneticsInfl_dummy	Q02_IncomeInfl	Q02_IncomeInfl_dummy	Q02_LifeGoalsInfl	Q02_LifeGoalsInfl_dummy	Q02_PhyEnvironmentInfl	Q02_PhyEnvironmentInfl_dummy	Q02_PhyHealthInfl	Q02_PhyHealthInfl_dummy	Q02_ProfessionInfl	Q02_ProfessionInfl_dummy	Q02_SleepHabitsInfl	Q02_SleepHabitsInfl_dummy	Q02_SocEnvironmentInfl	Q02_SocEnvironmentInfl_dummy	Q02_SubstanceInfl	Q02_SubstanceInfl_dummy	Q03_Adolescence	Q03_Adolescence_dummy	Q03_Child	Q03_Child_dummy	Q03_MiddleAge	Q03_MiddleAge_dummy	Q03_OlderAge	Q03_OlderAge_dummy	Q03_Womb	Q03_Womb_dummy	Q03_YoungAdult	Q03_YoungAdult_dummy	Q04_Brain_Disease	Q05_AlcoholGen	Q05_AlcoholGen_dummy	Q05_ExcerciseGen	Q05_ExcerciseGen_dummy	Q05_HealthyDietGen	Q05_HealthyDietGen_dummy	Q05_IntellectGen	Q05_IntellectGen_dummy	Q05_ProtectionGen	Q05_ProtectionGen_dummy	Q05_RelaxGen	Q05_RelaxGen_dummy	Q05_SleepGen	Q05_SleepGen_dummy	Q05_SmokeGen	Q05_SmokeGen_dummy	Q05_SocialiseGen	Q05_SocialiseGen_dummy	Q05_SupplementsGen	Q05_SupplementsGen_dummy	Q05_WorkLifeBalanceGen	Q05_WorkLifeBalanceGen_dummy	Q06_BrainHealthPurpose_Spec	Q06_ExcercisePurp	Q06_ExcercisePurp_dummy	Q06_HealthyDietPurp	Q06_HealthyDietPurp_dummy	Q06_OtherPurp	Q06_OtherPurp_dummy	Q06_ProtectionPurp	Q06_ProtectionPurp_dummy	Q06_RelaxPurp	Q06_RelaxPurp_dummy	Q06_SleepPurp	Q06_SleepPurp_dummy	Q06_SocialisePurp	Q06_SocialisePurp_dummy	Q06_SupplementsPurp	Q06_SupplementsPurp_dummy	Q06_WorkLifeBalancePurp	Q06_WorkLifeBalancePurp_dummy	Q07_Test_Criteria	Q07_Test_Criteria_Spec	Q08_Take_Test	Q09a_Test_Reason	Q09a_Test_Reason_Spec	Q09b_Test_Nonpreventable	Q09c_No_Test	Q09c_OtherReason_Spec	Q10_FamilyFriends	Q10_FamilyFriends_dummy	Q10_Library	Q10_Library_dummy	Q10_LifestyleChange	Q10_LifestyleChange_dummy	Q10_Plan	Q10_Plan_dummy	Q10_ProfessHelp	Q10_ProfessHelp_dummy	Q10_TestReactionSpec	Q11_BrainStimuli	Q11_BrainStimuli_dummy	Q11_EatHealthy	Q11_EatHealthy_dummy	Q11_ExcerciseMore	Q11_ExcerciseMore_dummy	Q11_ImprSleepingHabits	Q11_ImprSleepingHabits_dummy	Q11_MoreCulture	Q11_MoreCulture_dummy	Q11_MoreRelax	Q11_MoreRelax_dummy	Q11_MoreSocial	Q11_MoreSocial_dummy	Q11_NoAlcohol	Q11_NoAlcohol_dummy	Q11_NoSmoking	Q11_NoSmoking_dummy	Q11_OtherChanges	Q11_OtherChanges_dummy	Q11_OtherChanges_Spec	Q12_MotivateChange_Category	Q12_OtherChangeMotivation_Spec	Q13_NoChange_Motivation	Q13_SpecifyNoMotivation_Spec	Q14_ChangeAssistance	Q14_OtherAssistance_Spec_en	Q15_FreetestAuth	Q15_FreetestAuth_dummy	Q15_InformAuth	Q15_InformAuth_dummy	Q15_InsAuth	Q15_InsAuth_dummy	Q15_RelaxAuth_	Q15_RelaxAuth__dummy	Q15_SubsAuth	Q15_SubsAuth_dummy	Q15_TaxAuth	Q15_TaxAuth_dummy	Q16_BrainHealthSpec	Q16_BrainHealthSpec_dummy	Q16_GP	Q16_GP_dummy	Q16_HealthAuthWebsites	Q16_HealthAuthWebsites_dummy	Q16_Newspaper	Q16_Newspaper_dummy	Q16_OnlineForum	Q16_OnlineForum_dummy	Q16_PublicResearch	Q16_PublicResearch_dummy	Q16_ScientificJournals	Q16_ScientificJournals_dummy	Q16_SocialMedia	Q16_SocialMedia_dummy	Q16_TVRadio	Q16_TVRadio_dummy	Q17_BrainResearch_Part	Q18_Age	Q18_Age_dummy	Q19_Residence	Q19_Residence_dummy	Q20_Sex	Q20_Sex_dummy	Q21_Education_Coded	Q21_Education_Coded_dummy	Q22_Relationship_Status	Q22_Relationship_Status_dummy	Q23_Vocation_categories	Q24_Exp_HealthCare	Q25_Cognitive_Health	Q26_Emotional_Health	Q27_Illness	Q28_BrainDisease_Care
119773	6369372	Consent_Yes	Frequently	Strong	2	NoInfluence	5	VeryStrong	1	NoInfluence	5	Strong	2	Strong	2	Strong	2	Moderate	3	Moderate	3	Strong	2	Strong	2	Important	2	Important	2	ModImportant	3	Important	2	Important	2	ModImportant	3	Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia	Occasionally	2	Occasionally	2	Occasionally	2	Rarely	3	Frequently	1	Rarely	3	Frequently	1	Never	4	Occasionally	2	Frequently	1	Rarely	3	NA	Frequently	1	Occasionally	2	NA	NA	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Rarely	3	Accurate;OnlineCriteria	NA	Definitely	Information;Prepare	NA	ProbablyNot	NA	NA	Unlikely	3	Unlikely	3	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Unlikely	4	VeryLikely	1	NA	NA	NA	Diagnose;Fun;PersonalAdvice	NA	NoInfo;NoMotivation;NoTime	NA	Checkup;GP;GroupSupport	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	NotatAll	3	NotatAll	3	Neutral	2	GreatExtent	1	NotatAll	3	NotatAll	3	No	26-40	2	Denmark	37	Male	2	GradSchool	5	DomesticPartner	3	Student	No	AboveAverage	Average	Yes	No
119773	6369360	Consent_Yes	Frequently	Strong	2	Moderate	3	Strong	2	Weak	4	Strong	2	VeryStrong	1	Strong	2	Moderate	3	Moderate	3	Moderate	3	Strong	2	Important	2	Important	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Never	4	Frequently	1	Occasionally	2	Never	4	Occasionally	2	Frequently	1	NA	NA	NA	Occasionally	2	Frequently	1	NA	NA	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	NA	NA	Accurate;Cheap;SocialSecurity	NA	ProbablyNot	NA	NA	NA	DoNotWantToKnow;Worry	NA	Unlikely	3	DefYes	1	DefYes	1	Likely	2	DefYes	1	NA	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	Likely	2	Likely	2	Likely	2	AlreadyDo	3	NA	NA	NA	Diagnose;PersonalAdvice;WorseMemory	NA	GiveupHobby;NoInfo;NotHelp	NA	GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Unknown	3	No	2	Unknown	3	GreatExtent	1	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	No	71-80	5	Denmark	37	Male	2	VocationSchool	4	DomesticPartner	3	Pensioned	No	Average	Average	No	Yes
119773	6369214	Consent_Yes	Rarely	Strong	2	Strong	2	Strong	2	Moderate	3	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	ModImportant	3	VeryImportant	1	Alzheimer;Anxiety;Bipolar;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Never	4	Occasionally	2	Never	4	Occasionally	2	holder mig fagligt opdateret, læser meget.	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Never	4	Frequently	1	OnlineCriteria;Quick	NA	Definitely	LearnRisk;Respond	NA	ProbablyYes	NA	NA	DefYes	1	Likely	2	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	AlreadyDo	3	AlreadyDo	3	NA	NA	NA	Diagnose;WorseMemory	NA	NoMotivation	NA	GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	Yes	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	61-70	4	Denmark	37	Female	1	GradSchool	5	DomesticPartner	3	Employed	No	Excellent	Average	No	Yes
119773	6369133	Consent_Yes	Frequently	VeryStrong	1	Strong	2	VeryStrong	1	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	Strong	2	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Occasionally	2	Frequently	1	Occasionally	2	Never	4	Frequently	1	Frequently	1	Never	4	Frequently	1	Occasionally	2	Frequently	1	Hjernetræning	Occasionally	2	Occasionally	2	Occasionally	2	Never	4	Frequently	1	Frequently	1	Occasionally	2	Occasionally	2	Frequently	1	SocialSecurity	NA	Definitely	Information;Respond	NA	ProbablyNot	NA	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	NA	NA	NA	Diagnose;PersonalAdvice;WorseMemory	NA	NotHelp;NoTime;StartNoFun	NA	Checkup;GP;GroupSupport;MobileApp;SupportFamily	NA	Unknown	3	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	No	61-70	4	Denmark	37	Female	1	GradSchool	5	DomesticPartner	3	Employed	No	Average	Excellent	Yes	No
119773	6369060	Consent_Yes	Frequently	VeryStrong	1	Moderate	3	VeryStrong	1	Moderate	3	Moderate	3	Strong	2	VeryStrong	1	Moderate	3	VeryStrong	1	Strong	2	VeryStrong	1	Important	2	Important	2	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	Addiction;Alzheimer;Anxiety;Depression;Diabetes;Hypertension;Migraine;Schizophrenia;Stroke	Rarely	3	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Never	4	Frequently	1	Occasionally	2	Frequently	1	Kolesterol nedsættende kostvaner	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Accurate;OnlineCriteria;Quick	NA	Definitely	Information;LearnRisk	NA	DefYes	NA	NA	Unlikely	3	Likely	2	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;PersonalAdvice;WorseMemory	NA	Expensive;NoInfo;NotHelp	NA	Checkup;GP	NA	Yes	1	Yes	1	Unknown	3	Unknown	3	Yes	1	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	No	41-60	3	Denmark	37	Female	1	VocationSchool	4	DomesticPartner	3	Employed	No	AboveAverage	AboveAverage	Yes	Yes
119773	6368966	Consent_Yes	Occasionally	Moderate	3	Strong	2	Moderate	3	Moderate	3	Weak	4	Moderate	3	Moderate	3	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Never	4	Occasionally	2	Frequently	1	Frequently	1	Natur og soduko	Occasionally	2	Occasionally	2	NA	NA	Rarely	3	Rarely	3	Never	4	Occasionally	2	Frequently	1	Never	4	Accurate;Cheap	NA	ProbablyNot	NA	NA	NA	Worry	NA	Likely	2	DefYes	1	Likely	2	Likely	2	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	VeryLikely	1	AlreadyDo	3	VeryLikely	1	VeryLikely	1	AlreadyDo	3	NA	NA	NA	ImpactKnown;PersonalAdvice;WorseMemory	NA	NoMotivation;NotHelp;StartNoFun	NA	Checkup;GP;MobileApp	NA	Yes	1	Yes	1	No	2	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	GreatExtent	1	NotatAll	3	NotatAll	3	No	61-70	4	Denmark	37	Male	2	GradSchool	5	DomesticPartner	3	Pensioned	Yes	AboveAverage	Average	Yes	Yes
119773	6368951	Consent_Yes	Rarely	Weak	4	Moderate	3	Moderate	3	Weak	4	VeryStrong	1	Moderate	3	Moderate	3	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	Important	2	Important	2	Important	2	Important	2	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Rarely	3	Frequently	1	Frequently	1	Never	4	Occasionally	2	Never	4	Frequently	1	NA	Occasionally	2	Frequently	1	Never	4	Rarely	3	Occasionally	2	Occasionally	2	Occasionally	2	Rarely	3	Frequently	1	Accurate;OnlineCriteria;SocialSecurity	NA	Probably	Information;Respond	NA	ProbablyYes	NA	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;PersonalAdvice;WorseMemory	NA	GiveupHobby;NoInfo;NotHelp	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	41-60	3	Denmark	37	Male	2	GradSchool	5	DomesticPartner	3	Employed	No	AboveAverage	AboveAverage	Yes	Yes
119773	6368893	Consent_Yes	Rarely	Strong	2	VeryStrong	1	Moderate	3	Strong	2	VeryStrong	1	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Never	4	Frequently	1	Never	4	Frequently	1	NA	Never	4	Never	4	Never	4	Never	4	Never	4	Never	4	Never	4	Never	4	Never	4	Accurate;NoPain;Quick	NA	DefinitelyNot	NA	NA	NA	DoNotWantToKnow;Worry	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	Likely	2	NA	AlreadyDo	3	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NotAtAll	5	NA	Diagnose;ImpactKnown;PersonalAdvice	NA	NoInfo	NA	GP;SupportFamily	NA	Yes	1	Unknown	3	Yes	1	Yes	1	No	2	No	2	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	61-70	4	Denmark	37	Male	2	GradSchool	5	DomesticPartner	3	Pensioned	No	AboveAverage	AboveAverage	No	Yes
119773	6368885	Consent_Yes	Frequently	VeryStrong	1	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Never	4	Occasionally	2	Rarely	3	Frequently	1	Mediterer, laver Qi gong (forbindelse mellem krop og hjerne, tilstedeværelse i øjeblikket), danser, synger, spiller musik og andre glædesfremkaldende aktiviteter, går ture hvor jeg kan nyde naturen, museumsbesøg, koncerter, masser af latter og sjov og ballade med mit barnebarn og andre.	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Rarely	3	Frequently	1	Cheap;OnlineCriteria;SocialSecurity	NA	ProbablyNot	NA	NA	NA	DoNotWantToKnow;Worry	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	Sørge for at have det sjovt, danse, spille musik, grine, fortælle flere historier, mere kunst...	Diagnose;ImpactKnown;WorseMemory	NA	OtherMotivationNoChange	Hvis det er underbygget viden, vil jeg gøre hvad der skal til for at forbedre min hjernes sundhed	MobileApp;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	61-70	4	Denmark	37	Female	1	GradSchool	5	Divorced	4	Employed	No	AboveAverage	Excellent	No	Yes
119773	6368846	Consent_Yes	Occasionally	Moderate	3	Strong	2	Strong	2	Moderate	3	Strong	2	Moderate	3	Strong	2	Moderate	3	Strong	2	Strong	2	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Never	4	Occasionally	2	Never	4	Frequently	1	NA	Occasionally	2	Rarely	3	NA	NA	Frequently	1	Rarely	3	Frequently	1	Rarely	3	Never	4	Rarely	3	Cheap;SocialSecurity	NA	Probably	LearnRisk;Respond	NA	ProbablyNot	NA	NA	NA	NA	DefYes	1	DefYes	1	Likely	2	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	Unlikely	4	AlreadyDo	3	NA	NA	NA	Diagnose;PersonalAdvice;WorseMemory	NA	GiveupHobby;NoInfo	NA	GP;MobileApp	NA	Unknown	3	Yes	1	Yes	1	Unknown	3	No	2	Unknown	3	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	No	61-70	4	Denmark	37	Female	1	GradSchool	5	Single	1	Employed	No	Average	AboveAverage	No	Yes
119773	6368835	Consent_Yes	Rarely	Strong	2	Moderate	3	Strong	2	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	Moderate	3	Strong	2	VeryStrong	1	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Bipolar;Cancer;Diabetes;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Frequently	1	Frequently	1	Frequently	1	Never	4	Occasionally	2	Frequently	1	Never	4	Frequently	1	Frequently	1	Occasionally	2	ikke bevidst	Never	4	Occasionally	2	Never	4	Never	4	Never	4	Never	4	Never	4	Occasionally	2	Never	4	Accurate;Cheap;SocialSecurity	NA	Probably	Prepare;Respond	NA	ProbablyYes	NA	NA	Unlikely	3	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;PersonalAdvice;WorseMemory	NA	NoInfo;NotHelp	NA	Checkup;GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	No	2	No	2	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	No	61-70	4	Denmark	37	Female	1	GradSchool	5	DomesticPartner	3	Pensioned	Yes	AboveAverage	AboveAverage	No	Yes
119773	6368806	Consent_Yes	Frequently	VeryStrong	1	Moderate	3	Moderate	3	Moderate	3	Strong	2	Moderate	3	Strong	2	Moderate	3	Strong	2	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Never	4	Frequently	1	Frequently	1	Frequently	1	NA	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Accurate;SocialSecurity	NA	Probably	Prepare;Respond	NA	ProbablyYes	NA	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	NA	Diagnose;FamilySupport;WorseMemory	NA	Alone	NA	GP;SupportFamily	NA	Unknown	3	Yes	1	Unknown	3	Yes	1	Unknown	3	Unknown	3	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Yes	41-60	3	Denmark	37	Female	1	GradSchool	5	DomesticPartner	3	Employed	No	Average	Average	Yes	No
119773	6368779	Consent_Yes	Occasionally	Strong	2	VeryStrong	1	VeryStrong	1	NoInfluence	5	VeryStrong	1	Strong	2	Strong	2	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Alzheimer;Anxiety;Bipolar;Parkinson;Schizophrenia;Stroke	Occasionally	2	Occasionally	2	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	NA	Occasionally	2	Frequently	1	Frequently	1	Never	4	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Accurate;NoPain;SocialSecurity	NA	Definitely	Prepare	NA	DefYes	NA	NA	Defnot	4	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	Unlikely	4	VeryLikely	1	NA	Fun;ImpactKnown;WorseMemory	NA	NotHelp	NA	Checkup;GroupSupport	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	No	61-70	4	Denmark	37	Male	2	GradSchool	5	Single	1	Pensioned	No	Average	Average	Yes	No
119773	6368708	Consent_Yes	Occasionally	Strong	2	VeryStrong	1	Moderate	3	Strong	2	VeryStrong	1	Moderate	3	Moderate	3	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Never	4	Occasionally	2	Never	4	Occasionally	2	NA	Frequently	1	Occasionally	2	Never	4	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Never	4	Rarely	3	NoPain;Quick;SocialSecurity	NA	Definitely	Information;Prepare	NA	ProbablyYes	NA	NA	Unlikely	3	Likely	2	Likely	2	Likely	2	Likely	2	NA	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	NA	NA	AlreadyDo	3	Unlikely	4	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	NA	Affordable;FamilySupport;PersonalAdvice	NA	Expensive;GiveupHobby	NA	Checkup;GP	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	No	71-80	5	Germany	175	Unknown	4	GradSchool	5	DomesticPartner	3	Pensioned	No	AboveAverage	AboveAverage	Yes	No
119773	6368611	Consent_Yes	Rarely	VeryStrong	1	VeryStrong	1	Moderate	3	Weak	4	VeryStrong	1	VeryStrong	1	VeryStrong	1	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	NotImportant	4	NotImportant	4	VeryImportant	1	VeryImportant	1	NotImportant	4	Important	2	Alzheimer;Anxiety;Bipolar;Depression;Parkinson;Schizophrenia	Frequently	1	Rarely	3	Frequently	1	Frequently	1	Never	4	NA	NA	Rarely	3	Frequently	1	Rarely	3	Never	4	Frequently	1	univers og byggesteiner til livet og fosiler	Rarely	3	Frequently	1	Frequently	1	Never	4	Rarely	3	NA	NA	Rarely	3	Never	4	Frequently	1	Accurate;Cheap;SocialSecurity	NA	Probably	Information;Prepare	NA	DefYes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Likely	2	NA	NA	NA	Likely	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Likely	2	Likely	2	NA	NA	NA	Diagnose;ImpactKnown;PersonalAdvice	NA	Expensive;GiveupHobby;NoMotivation	NA	Checkup;SupportFamily	NA	NA	NA	NA	NA	NA	NA	Yes	1	Yes	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	61-70	4	Norway	122	Male	2	VocationSchool	4	Unmarried	2	Disabled	No	AboveAverage	BelowAverage	Yes	No
